gene_id	utrname1	gene_symbol	gs_id
55536	NM_001127370	CDCA7L	876
55540	NM_018725	IL17RB	5638
55544	NM_001291780	RBM38	11145
55544	NM_183425	RBM38	11145
55544	NM_017495	RBM38	11145
55552	NM_001080493	ZNF823	2473
55552	NM_017507	ZNF823	2473
55552	NM_001297610	ZNF823	2473
55553	NM_001145811	SOX6	1035
55553	NM_017508	SOX6	1035
55553	NM_001145819	SOX6	1035
55553	NM_033326	SOX6	1035
55556	NM_001318759	ENOSF1	1281
55556	NM_001318760	ENOSF1	1281
55556	NM_017512	ENOSF1	1281
55556	NM_001126123	ENOSF1	1281
55556	NM_202758	ENOSF1	1281
55558	NM_017514	PLXNA3	3812
55561	NM_017525	CDC42BPG	14228
55565	NM_001318238	ZNF821	2815
55565	NM_017530	ZNF821	2815
55565	NM_001201552	ZNF821	2815
55565	NM_001201553	ZNF821	2815
55565	NM_001201556	ZNF821	2815
55565	NM_001201554	ZNF821	2815
55565	NM_001318239	ZNF821	2815
55567	NM_017539	DNAH3	4725
55568	NM_198321	GALNT10	995
55571	NM_017546	CNOT11	6780
55572	NM_017547	FOXRED1	9531
55573	NM_001134422	CDV3	5391
55573	NM_017548	CDV3	5391
55573	NM_001282763	CDV3	5391
55573	NM_001282765	CDV3	5391
55573	NM_001282764	CDV3	5391
55573	NM_001134423	CDV3	5391
55573	NM_001282762	CDV3	5391
55577	NM_017567	NAGK	5427
55578	NM_001014286	SUPT20H	10430
55578	NM_001278481	SUPT20H	10430
55578	NM_001278480	SUPT20H	10430
55578	NM_017569	SUPT20H	10430
55578	NM_001278482	SUPT20H	10430
55582	NM_017576	KIF27	2941
55582	NM_001271928	KIF27	2941
55582	NM_001271927	KIF27	2941
55584	NM_017581	CHRNA9	8072
55585	NM_017582	UBE2Q1	971
55586	NM_017584	MIOX	13281
55588	NM_017592	MED29	9666
55588	NM_001317770	MED29	9666
55589	NM_017593	BMP2K	7905
55589	NM_198892	BMP2K	7905
55591	NM_017599	VEZT	1463
55592	NR_036632	GOLGA2P5	11247
55592	NR_024261	GOLGA2P5	11247
55593	NM_001136157	OTUD5	10664
55593	NM_017602	OTUD5	10664
55593	NM_001136158	OTUD5	10664
55593	NM_001136159	OTUD5	10664
55596	NM_017612	ZCCHC8	8500
55599	NM_017619	RNPC3	7890
55601	NM_017631	DDX60	7065
55602	NM_017632	CDKN2AIP	6448
55602	NM_001317343	CDKN2AIP	6448
55603	NM_017633	TENT5A	5913
55604	NM_001173977	CARMIL1	11255
55604	NM_017640	CARMIL1	11255
55605	NM_017641	KIF21A	6002
55605	NM_001173465	KIF21A	6002
55605	NM_001173463	KIF21A	6002
55605	NM_001173464	KIF21A	6002
55607	NM_017650	PPP1R9A	4522
55607	NM_001166163	PPP1R9A	4522
55607	NM_001166160	PPP1R9A	4522
55607	NM_001166162	PPP1R9A	4522
55607	NM_001166161	PPP1R9A	4522
55608	NR_104586	ANKRD10	6803
55608	NM_017664	ANKRD10	6803
55608	NR_104587	ANKRD10	6803
55608	NM_001286721	ANKRD10	6803
55609	NM_017666	ZNF280C	7071
55610	NM_017667	VPS50	12499
55610	NM_001257998	VPS50	12499
55610	NM_024553	VPS50	12499
55611	NM_017670	OTUB1	1973
55612	NM_017671	FERMT1	5878
55614	NM_024704	KIF16B	6554
55614	NM_001199866	KIF16B	6554
55614	NM_001199865	KIF16B	6554
55615	NM_001198721	PRR5	9579
55615	NM_015366	PRR5	9579
55615	NM_001017530	PRR5	9579
55615	NM_001017529	PRR5	9579
55615	NM_001017528	PRR5	9579
55615	NM_181333	PRR5	9579
55616	NM_001143778	ASAP3	3897
55616	NM_017707	ASAP3	3897
55617	NR_136629	TASP1	8928
55617	NR_136631	TASP1	8928
55617	NR_136630	TASP1	8928
55617	NR_136628	TASP1	8928
55617	NM_001323602	TASP1	8928
55617	NM_001323604	TASP1	8928
55617	NM_017714	TASP1	8928
55617	NM_001323603	TASP1	8928
55619	NM_001290263	DOCK10	5980
55619	NM_014689	DOCK10	5980
55620	NM_017720	STAP2	5101
55620	NM_001013841	STAP2	5101
55621	NM_001136035	TRMT1	567
55621	NM_001142554	TRMT1	567
55621	NM_017722	TRMT1	567
55623	NM_017736	THUMPD1	7706
55623	NM_001304550	THUMPD1	7706
55624	NM_001290129	POMGNT1	10028
55624	NM_001290130	POMGNT1	10028
55624	NM_001243766	POMGNT1	10028
55624	NM_017739	POMGNT1	10028
55625	NM_017740	ZDHHC7	8411
55625	NM_001145548	ZDHHC7	8411
55626	NM_001300731	AMBRA1	10912
55626	NM_001267783	AMBRA1	10912
55626	NM_017749	AMBRA1	10912
55626	NM_001267782	AMBRA1	10912
55627	NM_017751	SMPD4	6198
55627	NR_033232	SMPD4	6198
55627	NR_033231	SMPD4	6198
55627	NR_033230	SMPD4	6198
55627	NM_017951	SMPD4	6198
55627	NM_001171083	SMPD4	6198
55628	NM_001146189	ZNF407	5875
55628	NM_017757	ZNF407	5875
55628	NM_001146190	ZNF407	5875
55629	NM_017761	PNRC2	12076
55631	NM_017768	LRRC40	2418
55632	NM_001308097	G2E3	2996
55632	NM_017769	G2E3	2996
55633	NM_017772	TBC1D22B	3655
55634	NM_017776	KRBOX4	11814
55634	NM_001129900	KRBOX4	11814
55634	NM_001129898	KRBOX4	11814
55634	NM_001129899	KRBOX4	11814
55635	NM_001114120	DEPDC1	811
55635	NM_017779	DEPDC1	811
55636	NM_001316690	CHD7	7458
55636	NM_017780	CHD7	7458
55638	NM_001099751	SYBU	5334
55638	NM_001099745	SYBU	5334
55638	NM_001099753	SYBU	5334
55638	NM_001099743	SYBU	5334
55638	NM_001099744	SYBU	5334
55638	NM_017786	SYBU	5334
55638	NM_001099750	SYBU	5334
55638	NM_001099747	SYBU	5334
55638	NM_001099754	SYBU	5334
55638	NM_001099752	SYBU	5334
55638	NM_001099748	SYBU	5334
55638	NM_001099755	SYBU	5334
55638	NM_001099749	SYBU	5334
55638	NM_001099756	SYBU	5334
55638	NM_001099746	SYBU	5334
55640	NM_001195283	FLVCR2	13905
55640	NM_017791	FLVCR2	13905
55643	NM_017797	BTBD2	3573
55646	NM_001145725	LYAR	9435
55646	NM_017816	LYAR	9435
55650	NM_001202554	PIGV	13532
55650	NM_017837	PIGV	13532
55651	NM_001034833	NHP2	10150
55651	NM_017838	NHP2	10150
55652	NM_017842	SLC48A1	7447
55653	NM_017843	BCAS4	7059
55653	NM_198799	BCAS4	7059
55653	NM_001010974	BCAS4	7059
55654	NM_001193304	TMEM127	5311
55654	NM_017849	TMEM127	5311
55655	NM_001174082	NLRP2	4483
55655	NM_017852	NLRP2	4483
55655	NM_001174083	NLRP2	4483
55655	NM_001174081	NLRP2	4483
55656	NM_017864	INTS8	5708
55658	NM_194460	RNF126	9916
55659	NM_017879	ZNF416	11115
55660	NM_017892	PRPF40A	1654
55661	NM_017895	DDX27	11348
55662	NM_017902	HIF1AN	1989
55663	NM_017908	ZNF446	14105
55663	NM_001304453	ZNF446	14105
55664	NM_017913	CDC37L1	5446
55665	NM_001077664	URGCP	9840
55665	NM_017920	URGCP	9840
55665	NM_001290075	URGCP	9840
55665	NM_001077663	URGCP	9840
55665	NM_001290076	URGCP	9840
55666	NR_130140	NPLOC4	6675
55666	NM_017921	NPLOC4	6675
55666	NR_130139	NPLOC4	6675
55667	NM_017925	DENND4C	12531
55668	NM_001322027	GPATCH2L	13379
55668	NM_001322030	GPATCH2L	13379
55668	NM_001322028	GPATCH2L	13379
55668	NM_001322029	GPATCH2L	13379
55668	NM_017972	GPATCH2L	13379
55668	NM_001322031	GPATCH2L	13379
55668	NM_001322032	GPATCH2L	13379
55668	NM_017926	GPATCH2L	13379
55668	NM_001322026	GPATCH2L	13379
55669	NM_033540	MFN1	12092
55670	NM_001199319	PEX26	11710
55670	NM_001127649	PEX26	11710
55670	NM_017929	PEX26	11710
55671	NM_001284280	PPP4R3A	7099
55671	NM_001284281	PPP4R3A	7099
55672	NM_017940	NBPF1	13667
55676	NM_017964	SLC30A6	7846
55676	NM_001193513	SLC30A6	7846
55676	NM_001193515	SLC30A6	7846
55676	NM_001193514	SLC30A6	7846
55677	NM_017969	IWS1	9444
55679	NM_017980	LIMS2	12984
55679	NM_001161403	LIMS2	12984
55679	NM_001136037	LIMS2	12984
55679	NM_001161404	LIMS2	12984
55679	NM_001256542	LIMS2	12984
55680	NR_103475	RUFY2	3053
55680	NM_017987	RUFY2	3053
55680	NR_103476	RUFY2	3053
55680	NM_001278225	RUFY2	3053
55680	NM_001042417	RUFY2	3053
55681	NM_001317784	SCYL2	11623
55681	NM_017988	SCYL2	11623
55683	NR_047658	KANSL3	9099
55683	NR_047655	KANSL3	9099
55683	NR_047656	KANSL3	9099
55683	NR_047657	KANSL3	9099
55683	NR_047654	KANSL3	9099
55683	NM_001115016	KANSL3	9099
55683	NR_047653	KANSL3	9099
55684	NM_001173989	RABL6	9760
55684	NM_001173988	RABL6	9760
55684	NM_024718	RABL6	9760
55686	NM_018000	MREG	5216
55687	NM_001282785	TRMU	13089
55687	NM_001282783	TRMU	13089
55687	NM_001282784	TRMU	13089
55687	NM_018006	TRMU	13089
55687	NM_001282782	TRMU	13089
55689	NM_018023	YEATS2	10902
55690	NM_018026	PACS1	10944
55691	NM_001318336	FRMD4A	10891
55691	NM_001318337	FRMD4A	10891
55691	NR_134578	FRMD4A	10891
55691	NM_018027	FRMD4A	10891
55691	NM_001318338	FRMD4A	10891
55692	NM_018032	LUC7L	8448
55692	NM_001320226	LUC7L	8448
55692	NM_201412	LUC7L	8448
55693	NM_018039	KDM4D	7402
55695	NM_018044	NSUN5	2190
55695	NM_001168347	NSUN5	2190
55695	NM_001168348	NSUN5	2190
55695	NM_148956	NSUN5	2190
55696	NM_018047	RBM22	5690
55697	NM_018052	VAC14	2636
55698	NM_018059	RADIL	7437
55699	NM_018060	IARS2	10588
55700	NM_018067	MAP7D1	1668
55700	NM_001286365	MAP7D1	1668
55700	NM_001286366	MAP7D1	1668
55701	NM_001278530	ARHGEF40	7436
55701	NM_018071	ARHGEF40	7436
55701	NM_001278529	ARHGEF40	7436
55702	NM_018074	YJU2	10828
55703	NM_018082	POLR3B	9209
55703	NM_001160708	POLR3B	9209
55704	NM_018084	CCDC88A	5023
55704	NM_001254943	CCDC88A	5023
55704	NM_001135597	CCDC88A	5023
55705	NM_018085	IPO9	7123
55706	NR_033142	NDC1	2301
55706	NM_001168551	NDC1	2301
55706	NM_018087	NDC1	2301
55707	NM_001145277	NECAP2	1503
55707	NM_018090	NECAP2	1503
55707	NM_001145278	NECAP2	1503
55709	NM_001318718	KBTBD4	10624
55709	NM_001318723	KBTBD4	10624
55709	NM_016506	KBTBD4	10624
55709	NM_001318717	KBTBD4	10624
55709	NM_001318724	KBTBD4	10624
55709	NM_001318716	KBTBD4	10624
55709	NM_001318722	KBTBD4	10624
55709	NM_001318720	KBTBD4	10624
55709	NM_001318719	KBTBD4	10624
55709	NM_001318721	KBTBD4	10624
55709	NM_018095	KBTBD4	10624
55709	NM_001318725	KBTBD4	10624
55711	NM_018099	FAR2	13385
55711	NM_001271784	FAR2	13385
55711	NM_001271783	FAR2	13385
55713	NM_018102	ZNF334	3140
55713	NM_001270497	ZNF334	3140
55714	NM_001080477	TENM3	11436
55715	NM_018110	DOK4	10370
55716	NM_001300751	LMBR1L	11440
55716	NM_001300750	LMBR1L	11440
55716	NM_018113	LMBR1L	11440
55717	NM_018117	WDR11	1705
55718	NM_001258033	POLR3E	8186
55718	NM_001258035	POLR3E	8186
55718	NM_001258034	POLR3E	8186
55718	NM_018119	POLR3E	8186
55718	NM_001258036	POLR3E	8186
55719	NM_001136123	SLF2	7292
55719	NM_001243770	SLF2	7292
55719	NM_018121	SLF2	7292
55720	NM_018128	TSR1	5793
55721	NM_018134	IQCC	7207
55721	NM_001160042	IQCC	7207
55722	NM_018140	CEP72	1638
55723	NM_018154	ASF1B	2515
55726	NM_018164	INTS13	14637
55727	NM_001002860	BTBD7	4777
55727	NM_001289133	BTBD7	4777
55727	NM_018167	BTBD7	4777
55728	NM_018177	N4BP2	7911
55728	NM_001318359	N4BP2	7911
55729	NM_001286515	ATF7IP	9694
55729	NM_181352	ATF7IP	9694
55729	NM_001286514	ATF7IP	9694
55729	NM_018179	ATF7IP	9694
55731	NM_001077498	FAM222B	11109
55731	NM_001288634	FAM222B	11109
55731	NM_018182	FAM222B	11109
55731	NM_001288631	FAM222B	11109
55731	NM_001288633	FAM222B	11109
55731	NM_001288632	FAM222B	11109
55731	NM_001288637	FAM222B	11109
55731	NM_001288635	FAM222B	11109
55731	NM_001288639	FAM222B	11109
55731	NM_001288638	FAM222B	11109
55731	NM_001288640	FAM222B	11109
55731	NM_001288636	FAM222B	11109
55732	NM_001320050	C1orf112	2538
55732	NM_001320047	C1orf112	2538
55732	NM_001320051	C1orf112	2538
55732	NM_018186	C1orf112	2538
55732	NM_001320048	C1orf112	2538
55733	NM_001170588	HHAT	2429
55733	NM_018194	HHAT	2429
55733	NM_001170580	HHAT	2429
55733	NM_001170564	HHAT	2429
55733	NM_001170587	HHAT	2429
55733	NM_001122834	HHAT	2429
55734	NM_199426	ZFP64	11135
55734	NM_199427	ZFP64	11135
55734	NM_022088	ZFP64	11135
55734	NM_001319146	ZFP64	11135
55734	NM_018197	ZFP64	11135
55735	NM_018198	DNAJC11	7798
55737	NM_018206	VPS35	2339
55738	NM_018209	ARFGAP1	10287
55738	NM_001281482	ARFGAP1	10287
55738	NM_001281483	ARFGAP1	10287
55738	NM_175609	ARFGAP1	10287
55738	NM_001281484	ARFGAP1	10287
55739	NM_001242883	NAXD	12154
55739	NM_001242881	NAXD	12154
55739	NM_001242882	NAXD	12154
55739	NM_018210	NAXD	12154
55740	NM_018212	ENAH	2315
55740	NM_001008493	ENAH	2315
55741	NM_018217	EDEM2	4450
55741	NR_026728	EDEM2	4450
55741	NM_001145025	EDEM2	4450
55742	NM_018222	PARVA	7021
55743	NM_001161347	CHFR	9176
55743	NM_001161345	CHFR	9176
55743	NM_001161344	CHFR	9176
55743	NM_001161346	CHFR	9176
55743	NM_018223	CHFR	9176
55744	NM_001321197	COA1	8211
55744	NM_001321202	COA1	8211
55744	NR_135583	COA1	8211
55744	NR_135581	COA1	8211
55744	NM_001321205	COA1	8211
55744	NM_001321200	COA1	8211
55744	NR_135580	COA1	8211
55744	NM_001321201	COA1	8211
55744	NM_018224	COA1	8211
55744	NR_135582	COA1	8211
55744	NM_001321198	COA1	8211
55744	NM_001321203	COA1	8211
55744	NR_047701	COA1	8211
55744	NM_001321199	COA1	8211
55744	NM_001321204	COA1	8211
55745	NM_018229	AP5M1	2503
55746	NM_018230	NUP133	9632
55748	NM_001168499	CNDP2	5477
55748	NM_018235	CNDP2	5477
55749	NM_001282959	CCAR1	9154
55749	NM_018237	CCAR1	9154
55749	NM_001282960	CCAR1	9154
55750	NM_018238	AGK	7804
55751	NM_018241	TMEM184C	11420
55752	NM_018243	SEPT11	5733
55752	NM_001306147	SEPT11	5733
55753	NM_018245	OGDHL	4487
55753	NM_001143996	OGDHL	4487
55753	NM_001143997	OGDHL	4487
55754	NM_001143958	TMEM30A	6144
55754	NM_018247	TMEM30A	6144
55755	NR_073556	CDK5RAP2	9627
55755	NM_001272039	CDK5RAP2	9627
55755	NR_073558	CDK5RAP2	9627
55755	NR_073554	CDK5RAP2	9627
55755	NR_073555	CDK5RAP2	9627
55755	NR_073557	CDK5RAP2	9627
55755	NM_018249	CDK5RAP2	9627
55755	NM_001011649	CDK5RAP2	9627
55757	NM_020121	UGGT2	6969
55758	NM_018254	RCOR3	1910
55758	NM_001136223	RCOR3	1910
55758	NM_001136224	RCOR3	1910
55758	NM_001136225	RCOR3	1910
55759	NM_018256	WDR12	8373
55760	NM_018180	DHX32	3881
55761	NM_001307943	TTC17	7102
55761	NM_018259	TTC17	7102
55762	NM_001172655	ZNF701	5961
55762	NM_018260	ZNF701	5961
55764	NM_001280545	IFT122	4175
55764	NM_018262	IFT122	4175
55764	NM_001280546	IFT122	4175
55764	NM_052990	IFT122	4175
55764	NM_001280541	IFT122	4175
55764	NM_052985	IFT122	4175
55764	NM_052989	IFT122	4175
55765	NM_001142569	INAVA	3760
55765	NM_018265	INAVA	3760
55766	NM_177925	H2AFJ	12565
55768	NM_001145295	NGLY1	11237
55768	NM_018297	NGLY1	11237
55768	NM_001145293	NGLY1	11237
55768	NM_001145294	NGLY1	11237
55769	NM_001277948	ZNF83	4384
55769	NM_001277949	ZNF83	4384
55769	NM_001277946	ZNF83	4384
55769	NM_018300	ZNF83	4384
55769	NM_001277952	ZNF83	4384
55769	NM_001277947	ZNF83	4384
55769	NM_001105552	ZNF83	4384
55769	NM_001105550	ZNF83	4384
55769	NM_001105549	ZNF83	4384
55769	NM_001105551	ZNF83	4384
55769	NM_001277945	ZNF83	4384
55769	NM_001277951	ZNF83	4384
55770	NR_073064	EXOC2	5537
55770	NM_018303	EXOC2	5537
55771	NM_018304	PRR11	6085
55775	NM_001008744	TDP1	914
55775	NM_018319	TDP1	914
55776	NM_001304793	SAYSD1	7244
55776	NM_018322	SAYSD1	7244
55777	NM_018328	MBD5	2818
55778	NM_018335	ZNF839	8937
55778	NM_001267828	ZNF839	8937
55778	NM_001267827	ZNF839	8937
55781	NM_018343	RIOK2	5665
55781	NM_001159749	RIOK2	5665
55783	NM_001324378	CMTR2	11070
55783	NM_001099642	CMTR2	11070
55783	NM_001324377	CMTR2	11070
55783	NM_001324379	CMTR2	11070
55783	NM_001324374	CMTR2	11070
55783	NM_018348	CMTR2	11070
55784	NM_001159643	MCTP2	8757
55784	NM_018349	MCTP2	8757
55784	NM_001159644	MCTP2	8757
55785	NM_018351	FGD6	4536
55786	NM_001164309	ZNF415	13634
55786	NM_018355	ZNF415	13634
55786	NM_001136038	ZNF415	13634
55787	NM_018360	TXLNG	4957
55787	NM_001168683	TXLNG	4957
55788	NM_018368	LMBRD1	4570
55789	NM_001145208	DEPDC1B	5249
55789	NM_018369	DEPDC1B	5249
55790	NM_001130518	CSGALNACT1	3505
55790	NR_024040	CSGALNACT1	3505
55790	NM_018371	CSGALNACT1	3505
55791	NM_018372	LRIF1	5547
55791	NM_001006945	LRIF1	5547
55793	NM_001040217	MINDY1	13366
55793	NM_001163260	MINDY1	13366
55793	NM_001319998	MINDY1	13366
55793	NM_001163259	MINDY1	13366
55793	NM_001163258	MINDY1	13366
55793	NM_018379	MINDY1	13366
55794	NM_018380	DDX28	9534
55795	NM_001320657	PCID2	8262
55795	NM_001320659	PCID2	8262
55795	NM_018386	PCID2	8262
55795	NM_001320660	PCID2	8262
55795	NM_001127203	PCID2	8262
55795	NM_001127202	PCID2	8262
55795	NM_001258213	PCID2	8262
55795	NM_001320656	PCID2	8262
55795	NM_001320655	PCID2	8262
55796	NM_018388	MBNL3	5551
55796	NM_001170702	MBNL3	5551
55796	NM_133486	MBNL3	5551
55796	NM_001170701	MBNL3	5551
55796	NM_001170704	MBNL3	5551
55796	NM_001170703	MBNL3	5551
55798	NM_018396	METTL2B	5053
55799	NM_018398	CACNA2D3	10619
55800	NM_018400	SCN3B	4260
55800	NM_001040151	SCN3B	4260
55802	NM_001290204	DCP1A	7393
55802	NM_001290206	DCP1A	7393
55802	NM_018403	DCP1A	7393
55802	NM_001290207	DCP1A	7393
55802	NM_001290205	DCP1A	7393
55803	NM_018404	ADAP2	8716
55805	NM_018409	LRP2BP	13295
55808	NM_001289107	ST6GALNAC1	2727
55808	NR_110309	ST6GALNAC1	2727
55808	NM_018414	ST6GALNAC1	2727
55809	NM_033502	TRERF1	3836
55809	NM_001297573	TRERF1	3836
55810	NM_018416	FOXJ2	9822
55813	NM_018428	UTP6	8382
55814	NM_018429	BDP1	6882
55818	NM_018433	KDM3A	1978
55818	NM_001146688	KDM3A	1978
55819	NM_001280801	RNF130	11148
55819	NM_018434	RNF130	11148
55823	NM_021729	VPS11	10975
55823	NM_001290185	VPS11	10975
55824	NM_018440	PAG1	8003
55825	NM_018441	PECR	6702
55827	NM_001198956	DCAF6	11535
55827	NM_001198957	DCAF6	11535
55827	NM_018442	DCAF6	11535
55827	NM_001017977	DCAF6	11535
55829	NM_018445	SELENOS	13384
55829	NM_203472	SELENOS	13384
55830	NM_018446	GLT8D1	9432
55830	NM_152932	GLT8D1	9432
55830	NM_001010983	GLT8D1	9432
55830	NM_001278280	GLT8D1	9432
55830	NM_001278281	GLT8D1	9432
55831	NM_018447	EMC3	5190
55832	NM_018448	CAND1	395
55833	NM_001282529	UBAP2	986
55833	NM_018449	UBAP2	986
55833	NM_001282530	UBAP2	986
55835	NM_018451	CENPJ	242
55835	NR_047594	CENPJ	242
55835	NR_047595	CENPJ	242
55837	NM_018453	EAPP	5250
55837	NM_001318916	EAPP	5250
55839	NM_018455	CENPN	9274
55839	NM_001100625	CENPN	9274
55839	NM_001100624	CENPN	9274
55839	NM_001270473	CENPN	9274
55839	NM_001270474	CENPN	9274
55840	NM_001320041	EAF2	7355
55840	NM_018456	EAF2	7355
55841	NM_015691	WWC3	7246
55843	NM_018460	ARHGAP15	13152
55844	NM_001291310	PPP2R2D	7927
55844	NM_018461	PPP2R2D	7927
55846	NM_018463	ITFG2	13510
55847	NM_018464	CISD1	10593
55848	NM_018465	PLGRKT	7091
55850	NM_018467	USE1	8370
55851	NM_172341	PSENEN	14672
55851	NM_001281532	PSENEN	14672
55852	NM_001288732	TEX2	8308
55852	NM_001288733	TEX2	8308
55852	NM_018469	TEX2	8308
55854	NM_018471	ZC3H15	5781
55856	NM_018473	ACOT13	14284
55856	NM_001160094	ACOT13	14284
55858	NM_018475	TMEM165	8422
55859	NM_018476	BEX1	6545
55860	NM_018477	ACTR10	11328
55861	NM_001048222	DBNDD2	11861
55861	NM_001197139	DBNDD2	11861
55861	NM_001197140	DBNDD2	11861
55861	NM_001048225	DBNDD2	11861
55861	NM_001048221	DBNDD2	11861
55861	NM_001048226	DBNDD2	11861
55861	NM_001048224	DBNDD2	11861
55861	NM_001048223	DBNDD2	11861
55861	NM_018478	DBNDD2	11861
55862	NM_001105545	ECHDC1	245
55862	NM_018479	ECHDC1	245
55862	NM_001002030	ECHDC1	245
55862	NM_001139510	ECHDC1	245
55862	NM_001105544	ECHDC1	245
55863	NM_001193537	TMEM126B	10480
55863	NM_001256547	TMEM126B	10480
55863	NM_001256546	TMEM126B	10480
55863	NM_018480	TMEM126B	10480
55863	NM_001193538	TMEM126B	10480
55869	NM_001166418	HDAC8	1112
55869	NM_001166419	HDAC8	1112
55869	NR_051952	HDAC8	1112
55869	NM_001166448	HDAC8	1112
55869	NM_018486	HDAC8	1112
55869	NM_001166422	HDAC8	1112
55869	NM_001166420	HDAC8	1112
55870	NM_018489	ASH1L	8004
55871	NM_001145356	CBWD1	10978
55871	NM_018491	CBWD1	10978
55871	NM_001145355	CBWD1	10978
55872	NM_018492	PBK	1379
55872	NM_001278945	PBK	1379
55876	NM_001165959	GSDMB	3082
55876	NM_001165958	GSDMB	3082
55876	NM_018530	GSDMB	3082
55876	NM_001042471	GSDMB	3082
55879	NM_018558	GABRQ	3234
55884	NM_001278558	WSB2	5389
55884	NM_018639	WSB2	5389
55884	NM_001278557	WSB2	5389
55885	NM_001243613	LMO3	3624
55885	NM_018640	LMO3	3624
55885	NM_001243612	LMO3	3624
55885	NR_045012	LMO3	3624
55885	NR_045014	LMO3	3624
55885	NM_001243610	LMO3	3624
55885	NM_001243609	LMO3	3624
55885	NR_045013	LMO3	3624
55885	NM_001243611	LMO3	3624
55885	NM_001001395	LMO3	3624
55888	NM_025169	ZKSCAN7	8914
55888	NM_001288591	ZKSCAN7	8914
55888	NM_001288590	ZKSCAN7	8914
55888	NM_001288592	ZKSCAN7	8914
55888	NM_018651	ZKSCAN7	8914
55889	NM_018652	GOLGA6B	14337
55890	NM_018653	GPRC5C	4488
55890	NM_022036	GPRC5C	4488
55892	NM_001185118	MYNN	12520
55892	NM_001185119	MYNN	12520
55892	NM_018657	MYNN	12520
55893	NM_018660	ZNF395	2154
55898	NM_001323619	UNC45A	7088
55898	NM_001039675	UNC45A	7088
55898	NM_001323620	UNC45A	7088
55898	NM_001323621	UNC45A	7088
55898	NM_018671	UNC45A	7088
55900	NM_018443	ZNF302	1137
55900	NM_001289185	ZNF302	1137
55900	NM_001289184	ZNF302	1137
55900	NM_018675	ZNF302	1137
55900	NM_001289182	ZNF302	1137
55900	NM_001012320	ZNF302	1137
55900	NM_001289187	ZNF302	1137
55900	NM_001289183	ZNF302	1137
55900	NM_001289190	ZNF302	1137
55900	NM_001289189	ZNF302	1137
55900	NM_001289186	ZNF302	1137
55900	NM_001289191	ZNF302	1137
55900	NM_001289181	ZNF302	1137
55900	NM_001289192	ZNF302	1137
55900	NM_001289188	ZNF302	1137
55902	NM_018677	ACSS2	3958
55902	NM_001076552	ACSS2	3958
55902	NM_001242393	ACSS2	3958
55904	NM_018682	KMT2E	2984
55904	NM_182931	KMT2E	2984
55905	NM_018683	RNF114	7746
55906	NM_001243804	ZC4H2	12518
55906	NM_018684	ZC4H2	12518
55906	NM_001178033	ZC4H2	12518
55906	NM_001178032	ZC4H2	12518
55906	NR_045044	ZC4H2	12518
55907	NM_018686	CMAS	5143
55909	NM_018688	BIN3	7839
55914	NM_001253697	ERBIN	2634
55914	NM_001253698	ERBIN	2634
55914	NM_001253701	ERBIN	2634
55914	NM_018695	ERBIN	2634
55914	NM_001253699	ERBIN	2634
55914	NM_001006600	ERBIN	2634
55915	NM_018697	LANCL2	12402
55916	NM_001242617	NXT2	1563
55916	NM_018698	NXT2	1563
55916	NM_001242618	NXT2	1563
55917	NM_018704	CTTNBP2NL	10267
55920	NM_001136204	RCC2	5866
55920	NM_018715	RCC2	5866
55922	NM_001173488	NKRF	1239
55922	NM_017544	NKRF	1239
55922	NM_001173487	NKRF	1239
55924	NM_198926	INKA2	8428
55924	NM_019099	INKA2	8428
55929	NM_001034023	DMAP1	9386
55929	NM_019100	DMAP1	9386
55929	NM_001034024	DMAP1	9386
55930	NM_018728	MYO5C	11125
55937	NM_019101	APOM	14741
55937	NM_001256169	APOM	14741
55954	NM_001003692	ZMAT5	10198
55954	NM_001318129	ZMAT5	10198
55954	NM_019103	ZMAT5	10198
55957	NM_019104	LIN37	10005
55958	NM_018847	KLHL9	10149
55959	NM_001161841	SULF2	2547
55959	NM_018837	SULF2	2547
55959	NM_198596	SULF2	2547
55964	NM_145733	SEPT3	12479
55964	NM_019106	SEPT3	12479
55966	NM_001042478	AJAP1	13136
55966	NM_018836	AJAP1	13136
55967	NM_018838	NDUFA12	13269
55967	NM_001258338	NDUFA12	13269
55968	NM_018839	NSFL1C	5063
55968	NM_016143	NSFL1C	5063
55968	NM_001206736	NSFL1C	5063
